
Episode 601: steps = 20, reward = 100, avg_plan_time = 0.03181995424841132, avg_dist = 0.11116079973815254
Episode 602: steps = 19, reward = 100, avg_plan_time = 0.02935982812196016, avg_dist = 0.08222501579749576
Episode 603: steps = 23, reward = 100, avg_plan_time = 0.03433514821032683, avg_dist = 0.0951172276213384
Episode 604: steps = 19, reward = 100, avg_plan_time = 0.037041307892650366, avg_dist = 0.08485687548538687
Episode 605: steps = 199, reward = 0, avg_plan_time = 0.03477003131061793, avg_dist = 0.04316709135018937
Episode 606: steps = 199, reward = 0, avg_plan_time = 0.031040152227506043, avg_dist = 0.02693262117421703
Episode 607: steps = 20, reward = 100, avg_plan_time = 0.027337589700307165, avg_dist = 0.08020352897944052
Episode 608: steps = 199, reward = 0, avg_plan_time = 0.027152089048177005, avg_dist = 0.03280140348926715
Episode 609: steps = 199, reward = 0, avg_plan_time = 0.02744945792481303, avg_dist = 0.025305362146790033
Episode 610: steps = 199, reward = 0, avg_plan_time = 0.02724587818607688, avg_dist = 0.023842369741926897
Episode 611: steps = 26, reward = 100, avg_plan_time = 0.027169142815249937, avg_dist = 0.1336727650908044
Episode 612: steps = 19, reward = 100, avg_plan_time = 0.027323035430163144, avg_dist = 0.14695150999268064
Episode 613: steps = 199, reward = 0, avg_plan_time = 0.027173957517370582, avg_dist = 0.03063099829527272
Episode 614: steps = 22, reward = 100, avg_plan_time = 0.027390500935523407, avg_dist = 0.0714780541011761
Episode 615: steps = 199, reward = 0, avg_plan_time = 0.027281837994232772, avg_dist = 0.026824315750395976
Episode 616: steps = 199, reward = 0, avg_plan_time = 0.02722520482726395, avg_dist = 0.03104588315399326
Episode 617: steps = 21, reward = 100, avg_plan_time = 0.02718185819685459, avg_dist = 0.1246530038213086
Episode 618: steps = 199, reward = 0, avg_plan_time = 0.027149697467684746, avg_dist = 0.025022852371726505
Episode 619: steps = 199, reward = 0, avg_plan_time = 0.027265185322612524, avg_dist = 0.021164824218921133
Episode 620: steps = 199, reward = 0, avg_plan_time = 0.03184439340606332, avg_dist = 0.0254783554481729
Episode 621: steps = 17, reward = 100, avg_plan_time = 0.03426678023404545, avg_dist = 0.09339176435432778
Episode 622: steps = 199, reward = 0, avg_plan_time = 0.027574474411085247, avg_dist = 0.03036776008269564
Episode 623: steps = 199, reward = 0, avg_plan_time = 0.035297435177490115, avg_dist = 0.035740184347514956
Episode 624: steps = 22, reward = 100, avg_plan_time = 0.03208966771869556, avg_dist = 0.11126225061647134
Episode 625: steps = 24, reward = 100, avg_plan_time = 0.0338426661491394, avg_dist = 0.07959185889098143
Episode 626: steps = 199, reward = 0, avg_plan_time = 0.03351155204698444, avg_dist = 0.030556421950958826
Episode 627: steps = 19, reward = 100, avg_plan_time = 0.032413838990032674, avg_dist = 0.11820742454487845
Episode 628: steps = 19, reward = 100, avg_plan_time = 0.03187685701996088, avg_dist = 0.0676414254503632
Episode 629: steps = 21, reward = 100, avg_plan_time = 0.033664525994523006, avg_dist = 0.06661357959432862
Episode 630: steps = 199, reward = 0, avg_plan_time = 0.03362317414022982, avg_dist = 0.035629585623060255
Episode 631: steps = 199, reward = 0, avg_plan_time = 0.03200690968893469, avg_dist = 0.02533995157774994
Episode 632: steps = 21, reward = 100, avg_plan_time = 0.03495234030891548, avg_dist = 0.07434170395972933
Episode 633: steps = 20, reward = 100, avg_plan_time = 0.030918549834972338, avg_dist = 0.19758110038448168
Episode 634: steps = 199, reward = 0, avg_plan_time = 0.03244665628299117, avg_dist = 0.027912916000203562
Episode 635: steps = 17, reward = 100, avg_plan_time = 0.03187386546697882, avg_dist = 0.06275408850430333
Episode 636: steps = 19, reward = 100, avg_plan_time = 0.03448407258838415, avg_dist = 0.07680461385326146
Episode 637: steps = 199, reward = 0, avg_plan_time = 0.03274143016897142, avg_dist = 0.03213005307514975
Episode 638: steps = 17, reward = 100, avg_plan_time = 0.03260018376426564, avg_dist = 0.10394441382251117
Episode 639: steps = 199, reward = 0, avg_plan_time = 0.027728464854881167, avg_dist = 0.01862608899711679
Episode 640: steps = 199, reward = 0, avg_plan_time = 0.02716494116000831, avg_dist = 0.03088296874156248
Episode 641: steps = 199, reward = 0, avg_plan_time = 0.02729932691901922, avg_dist = 0.020801661769596632
Episode 642: steps = 18, reward = 100, avg_plan_time = 0.02748217796416659, avg_dist = 0.07351133021378557
Episode 643: steps = 19, reward = 100, avg_plan_time = 0.027212634962052108, avg_dist = 0.13676741122081962
Episode 644: steps = 199, reward = 0, avg_plan_time = 0.02721208404749632, avg_dist = 0.037058902186647626
Episode 645: steps = 199, reward = 0, avg_plan_time = 0.029990325421094893, avg_dist = 0.024508650883438607
Episode 646: steps = 19, reward = 100, avg_plan_time = 0.03404099950566888, avg_dist = 0.12039942805529635
Episode 647: steps = 14, reward = 100, avg_plan_time = 0.035639170681436856, avg_dist = 0.13567272040724154
Episode 648: steps = 199, reward = 0, avg_plan_time = 0.032502012010663744, avg_dist = 0.031688940498765146
Episode 649: steps = 16, reward = 100, avg_plan_time = 0.028150643605519745, avg_dist = 0.11191199897671347
Episode 650: steps = 173, reward = 100, avg_plan_time = 0.03311582647221184, avg_dist = 0.048299514835272755
Episode 651: steps = 15, reward = 100, avg_plan_time = 0.032487785327248275, avg_dist = 0.08559666535116432
Episode 652: steps = 23, reward = 100, avg_plan_time = 0.0298305027342091, avg_dist = 0.14346817944567988
Episode 653: steps = 199, reward = 0, avg_plan_time = 0.03266910794191062, avg_dist = 0.027444290144977665
Episode 654: steps = 18, reward = 100, avg_plan_time = 0.034845722152998575, avg_dist = 0.07773506442581808
Episode 655: steps = 19, reward = 100, avg_plan_time = 0.03707624925300479, avg_dist = 0.13269071144645064
Episode 656: steps = 199, reward = 0, avg_plan_time = 0.03295762792229653, avg_dist = 0.021986241034384495
Episode 657: steps = 199, reward = 0, avg_plan_time = 0.03270451824180782, avg_dist = 0.02392035540129227
Episode 658: steps = 199, reward = 0, avg_plan_time = 0.03354725849814713, avg_dist = 0.03238286729857098
Episode 659: steps = 18, reward = 100, avg_plan_time = 0.038204501333989595, avg_dist = 0.1402298444457375
Episode 660: steps = 18, reward = 100, avg_plan_time = 0.032409817274463806, avg_dist = 0.0837483659109557
Episode 661: steps = 19, reward = 100, avg_plan_time = 0.034878482855856416, avg_dist = 0.05926045212152268
Episode 662: steps = 18, reward = 100, avg_plan_time = 0.03629761767622672, avg_dist = 0.12768952491089247
Episode 663: steps = 19, reward = 100, avg_plan_time = 0.03288255054503679, avg_dist = 0.07410551448733402
Episode 664: steps = 18, reward = 100, avg_plan_time = 0.02800799818023255, avg_dist = 0.07162092197355988
Episode 665: steps = 199, reward = 0, avg_plan_time = 0.031350216977298256, avg_dist = 0.027101231074799358
Episode 666: steps = 17, reward = 100, avg_plan_time = 0.028222258616652753, avg_dist = 0.07929329208453012
Episode 667: steps = 21, reward = 100, avg_plan_time = 0.02729297573254867, avg_dist = 0.07798612553214833
Episode 668: steps = 23, reward = 100, avg_plan_time = 0.027267899907504518, avg_dist = 0.14967363577863899
Episode 669: steps = 199, reward = -600, avg_plan_time = 0.031219276897609234, avg_dist = 0.3551846874009466
Episode 670: steps = 199, reward = 0, avg_plan_time = 0.031732354145497084, avg_dist = 0.03339656401773796
Episode 671: steps = 17, reward = 100, avg_plan_time = 0.03283834281480975, avg_dist = 0.08155994052728392
Episode 672: steps = 199, reward = 0, avg_plan_time = 0.03421688295900822, avg_dist = 0.017993100055111212
Episode 673: steps = 22, reward = 100, avg_plan_time = 0.029116619135374607, avg_dist = 0.10232276784580409
Episode 674: steps = 199, reward = 0, avg_plan_time = 0.030267688818275927, avg_dist = 0.031351574392415225
Episode 675: steps = 199, reward = 0, avg_plan_time = 0.03283229448832572, avg_dist = 0.02067456033048842
Episode 676: steps = 14, reward = 100, avg_plan_time = 0.036136447762449585, avg_dist = 0.08059123988052047
Episode 677: steps = 22, reward = 100, avg_plan_time = 0.03484617959222068, avg_dist = 0.11326073710623513
Episode 678: steps = 20, reward = 100, avg_plan_time = 0.03704340844636872, avg_dist = 0.10222531174221235
Episode 679: steps = 199, reward = 0, avg_plan_time = 0.03363613821566105, avg_dist = 0.023804576783952074
Episode 680: steps = 199, reward = 0, avg_plan_time = 0.032248746613040565, avg_dist = 0.01707312015651231
Episode 681: steps = 18, reward = 100, avg_plan_time = 0.030745569028352435, avg_dist = 0.12059411816781036
Episode 682: steps = 22, reward = 100, avg_plan_time = 0.028236022866938427, avg_dist = 0.09087890724699141
Episode 683: steps = 199, reward = 0, avg_plan_time = 0.032985568325966594, avg_dist = 0.02757145109463788
Episode 684: steps = 199, reward = 0, avg_plan_time = 0.033209537267684934, avg_dist = 0.029424415384914086
Episode 685: steps = 18, reward = 100, avg_plan_time = 0.028250670942821, avg_dist = 0.09143992984323118
Episode 686: steps = 16, reward = 100, avg_plan_time = 0.02907271880437346, avg_dist = 0.057898524279299014
Episode 687: steps = 17, reward = 100, avg_plan_time = 0.03252922257201539, avg_dist = 0.05392912950946002
Episode 688: steps = 24, reward = 100, avg_plan_time = 0.033226113319396976, avg_dist = 0.07738788909018446
Episode 689: steps = 199, reward = 0, avg_plan_time = 0.03352419749833643, avg_dist = 0.024912248929943495
Episode 690: steps = 17, reward = 100, avg_plan_time = 0.034371949111421905, avg_dist = 0.14199855961369268
Episode 691: steps = 199, reward = 0, avg_plan_time = 0.03443776898086071, avg_dist = 0.029605640742875396
Episode 692: steps = 199, reward = 0, avg_plan_time = 0.03363641520030797, avg_dist = 0.02741807773539186
Episode 693: steps = 199, reward = 0, avg_plan_time = 0.0319278022274375, avg_dist = 0.02124999831190774
Episode 694: steps = 199, reward = 0, avg_plan_time = 0.029097797442227603, avg_dist = 0.022313509902868723
Episode 695: steps = 18, reward = 100, avg_plan_time = 0.032955087035110124, avg_dist = 0.09098294024565892
Episode 696: steps = 17, reward = 100, avg_plan_time = 0.027588949124846194, avg_dist = 0.203787847400121
Episode 697: steps = 21, reward = 100, avg_plan_time = 0.029666104015301575, avg_dist = 0.05539568241271336
Episode 698: steps = 21, reward = 100, avg_plan_time = 0.03647301735525781, avg_dist = 0.07943351715157121
Episode 699: steps = 199, reward = 0, avg_plan_time = 0.0323426725063473, avg_dist = 0.02201791721289793
Episode 700: steps = 20, reward = 100, avg_plan_time = 0.03148514954816727, avg_dist = 0.06941448023078686
Episode 701: steps = 199, reward = 0, avg_plan_time = 0.0328814313095063, avg_dist = 0.03544488365528001
Episode 702: steps = 18, reward = 100, avg_plan_time = 0.03601971258850474, avg_dist = 0.04992140326935085
Episode 703: steps = 20, reward = 100, avg_plan_time = 0.03579058214312508, avg_dist = 0.08411687691299623
Episode 704: steps = 17, reward = 100, avg_plan_time = 0.03428659660534726, avg_dist = 0.10212145279857572
Episode 705: steps = 18, reward = 100, avg_plan_time = 0.03290395791593351, avg_dist = 0.06695659407352923
Episode 706: steps = 22, reward = 100, avg_plan_time = 0.03458551746671614, avg_dist = 0.10050628146134706
Episode 707: steps = 199, reward = 0, avg_plan_time = 0.0333522411622107, avg_dist = 0.028039515946591428
Episode 708: steps = 199, reward = 0, avg_plan_time = 0.029193991404026745, avg_dist = 0.027865666170929653
Episode 709: steps = 199, reward = 0, avg_plan_time = 0.027233488438650966, avg_dist = 0.02288301909326824
Episode 710: steps = 26, reward = 100, avg_plan_time = 0.02722660390039285, avg_dist = 0.1263667076471129
Episode 711: steps = 199, reward = 0, avg_plan_time = 0.0289954920578748, avg_dist = 0.03132686860880929
Episode 712: steps = 199, reward = 0, avg_plan_time = 0.03267886226065457, avg_dist = 0.029251246093562937
Episode 713: steps = 17, reward = 100, avg_plan_time = 0.03867209826906522, avg_dist = 0.10466414113926079
Episode 714: steps = 199, reward = 0, avg_plan_time = 0.031788635198026896, avg_dist = 0.01836130760700703
Episode 715: steps = 16, reward = 100, avg_plan_time = 0.028878255363772896, avg_dist = 0.06421222746988461
Episode 716: steps = 19, reward = 100, avg_plan_time = 0.0341146226041019, avg_dist = 0.11235285110432389
Episode 717: steps = 199, reward = 0, avg_plan_time = 0.03408561856485903, avg_dist = 0.03219217994891956
Episode 718: steps = 17, reward = 100, avg_plan_time = 0.03318303575118383, avg_dist = 0.17907126233168288
Episode 719: steps = 199, reward = 0, avg_plan_time = 0.0332904848549515, avg_dist = 0.027140307388781294
Episode 720: steps = 199, reward = 0, avg_plan_time = 0.03532550671137869, avg_dist = 0.017566545208092837
Episode 721: steps = 199, reward = 0, avg_plan_time = 0.03230252253822982, avg_dist = 0.025345314334957698
Episode 722: steps = 16, reward = 100, avg_plan_time = 0.0284886869656689, avg_dist = 0.08944286911540542
Episode 723: steps = 18, reward = 100, avg_plan_time = 0.032694248188483085, avg_dist = 0.09817878706011508
Episode 724: steps = 199, reward = 0, avg_plan_time = 0.02974268206395209, avg_dist = 0.02187863834460364
Episode 725: steps = 21, reward = 100, avg_plan_time = 0.03281226432458921, avg_dist = 0.06340730231919894
Episode 726: steps = 15, reward = 100, avg_plan_time = 0.028567924862727523, avg_dist = 0.06784405167157279
Episode 727: steps = 15, reward = 100, avg_plan_time = 0.02973928931169212, avg_dist = 0.09311443343180484
Episode 728: steps = 199, reward = 0, avg_plan_time = 0.034221951533108946, avg_dist = 0.03346272041041349
Episode 729: steps = 199, reward = 0, avg_plan_time = 0.03601861733011901, avg_dist = 0.02907556299545443
Episode 730: steps = 22, reward = 100, avg_plan_time = 0.0365677370649317, avg_dist = 0.17761222649623945
Episode 731: steps = 17, reward = 100, avg_plan_time = 0.03631523292925623, avg_dist = 0.13492355457955105
Episode 732: steps = 199, reward = 0, avg_plan_time = 0.03494499186985195, avg_dist = 0.03328849595459247
Episode 733: steps = 15, reward = 100, avg_plan_time = 0.03970802063122392, avg_dist = 0.09443768096114942
Episode 734: steps = 199, reward = 0, avg_plan_time = 0.032829416943714024, avg_dist = 0.018299753078461087
Episode 735: steps = 15, reward = 100, avg_plan_time = 0.033884137170389295, avg_dist = 0.07326873153950392
Episode 736: steps = 199, reward = 0, avg_plan_time = 0.03346234277822077, avg_dist = 0.03593156458799315
Episode 737: steps = 20, reward = 100, avg_plan_time = 0.034251008005369274, avg_dist = 0.0790908654003577
Episode 738: steps = 19, reward = 100, avg_plan_time = 0.03491736939176917, avg_dist = 0.09037315282952897
Episode 739: steps = 199, reward = 0, avg_plan_time = 0.03444362334907055, avg_dist = 0.02146095421826958
Episode 740: steps = 19, reward = 100, avg_plan_time = 0.03410853771492839, avg_dist = 0.17010998942100058
Episode 741: steps = 19, reward = 100, avg_plan_time = 0.03361710654571652, avg_dist = 0.12013425514832443
Episode 742: steps = 20, reward = 100, avg_plan_time = 0.031978040312727295, avg_dist = 0.07261389460508613
Episode 743: steps = 199, reward = 0, avg_plan_time = 0.03309835715219379, avg_dist = 0.025228176287773182
Episode 744: steps = 22, reward = 100, avg_plan_time = 0.028376181650420895, avg_dist = 0.09003817802735474
Episode 745: steps = 23, reward = 100, avg_plan_time = 0.03506628121249378, avg_dist = 0.07233991398097027
Episode 746: steps = 199, reward = -100, avg_plan_time = 0.028486183900386094, avg_dist = 0.06828362148528141
Episode 747: steps = 22, reward = 100, avg_plan_time = 0.028103115603975628, avg_dist = 0.09261854867875342
Episode 748: steps = 20, reward = 100, avg_plan_time = 0.027275218938787777, avg_dist = 0.12384783227542502
Episode 749: steps = 23, reward = 100, avg_plan_time = 0.02734079669850568, avg_dist = 0.08543442531127082
Episode 750: steps = 199, reward = 0, avg_plan_time = 0.027297466127201915, avg_dist = 0.02650572869288427
Episode 751: steps = 199, reward = 0, avg_plan_time = 0.027386203398928045, avg_dist = 0.02152355283678891
Episode 752: steps = 199, reward = 0, avg_plan_time = 0.027461060294881462, avg_dist = 0.02953562662298462
Episode 753: steps = 18, reward = 100, avg_plan_time = 0.02742771520034263, avg_dist = 0.06370310710524275
Episode 754: steps = 199, reward = 0, avg_plan_time = 0.02731623290106654, avg_dist = 0.022803087455719292
Episode 755: steps = 199, reward = 0, avg_plan_time = 0.027293068235740067, avg_dist = 0.023657147447120837
Episode 756: steps = 15, reward = 100, avg_plan_time = 0.027418797137215734, avg_dist = 0.14102778501711538
Episode 757: steps = 199, reward = 0, avg_plan_time = 0.027170537197962405, avg_dist = 0.01999301463349592
Episode 758: steps = 16, reward = 100, avg_plan_time = 0.027328154620002296, avg_dist = 0.12190512988805506
Episode 759: steps = 199, reward = 0, avg_plan_time = 0.03456972888670862, avg_dist = 0.028244348051978202
Episode 760: steps = 199, reward = 0, avg_plan_time = 0.034552984228357675, avg_dist = 0.027686024285859222
Episode 761: steps = 199, reward = -1000, avg_plan_time = 0.03229037928394973, avg_dist = 0.42488630631441465
Episode 762: steps = 199, reward = 0, avg_plan_time = 0.03226361530832946, avg_dist = 0.018769654621137884
Episode 763: steps = 199, reward = 0, avg_plan_time = 0.03198658757843077, avg_dist = 0.02337339945303466
Episode 764: steps = 22, reward = 100, avg_plan_time = 0.03221348527333011, avg_dist = 0.06063665918835993
Episode 765: steps = 199, reward = 0, avg_plan_time = 0.03490967649966478, avg_dist = 0.025898987926811043
Episode 766: steps = 23, reward = 100, avg_plan_time = 0.03247982643855115, avg_dist = 0.12960082227109312
Episode 767: steps = 18, reward = 100, avg_plan_time = 0.04224333480784768, avg_dist = 0.08928135955549088
Episode 768: steps = 199, reward = 0, avg_plan_time = 0.034167992193251846, avg_dist = 0.024351817614661514
Episode 769: steps = 20, reward = 100, avg_plan_time = 0.03544014302038011, avg_dist = 0.0828683779013814
Episode 770: steps = 16, reward = 100, avg_plan_time = 0.033451189451357895, avg_dist = 0.05330964737428027
Episode 771: steps = 18, reward = 100, avg_plan_time = 0.035898966028502115, avg_dist = 0.0723159737474899
Episode 772: steps = 199, reward = 0, avg_plan_time = 0.03462330990470946, avg_dist = 0.03162381902711033
Episode 773: steps = 199, reward = 0, avg_plan_time = 0.029966715471819044, avg_dist = 0.02315325325957037
Episode 774: steps = 20, reward = 100, avg_plan_time = 0.03131843704198088, avg_dist = 0.1084342258640373
Episode 775: steps = 22, reward = 100, avg_plan_time = 0.03271545178216437, avg_dist = 0.07467101609905759
Episode 776: steps = 21, reward = 100, avg_plan_time = 0.035721006972545925, avg_dist = 0.1453022857312032
Episode 777: steps = 199, reward = 0, avg_plan_time = 0.02995553074404597, avg_dist = 0.17951319604175262
Episode 778: steps = 199, reward = 0, avg_plan_time = 0.033363070944324134, avg_dist = 0.03081343166462209
Episode 779: steps = 199, reward = -400, avg_plan_time = 0.03392755982466042, avg_dist = 0.1550690360241862
Episode 780: steps = 199, reward = 0, avg_plan_time = 0.031543304743245244, avg_dist = 0.04002358296057354
Episode 781: steps = 199, reward = 0, avg_plan_time = 0.03079973698593676, avg_dist = 0.02155209666545296
Episode 782: steps = 199, reward = 0, avg_plan_time = 0.03306436706334352, avg_dist = 0.029220265648251822
Episode 783: steps = 20, reward = 100, avg_plan_time = 0.03319489822856018, avg_dist = 0.07180411929519474
Episode 784: steps = 199, reward = 0, avg_plan_time = 0.03406005386263132, avg_dist = 0.024458722675145806
Episode 785: steps = 199, reward = 0, avg_plan_time = 0.033743487987667325, avg_dist = 0.023465979552661876
Episode 786: steps = 16, reward = 100, avg_plan_time = 0.036257699022398275, avg_dist = 0.1258702804453601
Episode 787: steps = 199, reward = 0, avg_plan_time = 0.033280458468943834, avg_dist = 0.08880148489268434
Episode 788: steps = 19, reward = 100, avg_plan_time = 0.02899383157491684, avg_dist = 0.10995467603216605
Episode 789: steps = 199, reward = 0, avg_plan_time = 0.0327441568300128, avg_dist = 0.0351649540299291
Episode 790: steps = 18, reward = 100, avg_plan_time = 0.029080772282261597, avg_dist = 0.1305094425655172
Episode 791: steps = 199, reward = 0, avg_plan_time = 0.031903603645041585, avg_dist = 0.021692577499036067
Episode 792: steps = 18, reward = 100, avg_plan_time = 0.040439492581706295, avg_dist = 0.11130154203461644
Episode 793: steps = 199, reward = 0, avg_plan_time = 0.030863516284152865, avg_dist = 0.024096317422842562
Episode 794: steps = 16, reward = 100, avg_plan_time = 0.028975144686067805, avg_dist = 0.1853064019419315
Episode 795: steps = 199, reward = 0, avg_plan_time = 0.03481922845356166, avg_dist = 0.023661754798294937
Episode 796: steps = 16, reward = 100, avg_plan_time = 0.0276914649807355, avg_dist = 0.1077605558553197
Episode 797: steps = 199, reward = 0, avg_plan_time = 0.033625820893794296, avg_dist = 0.02848045171059191
Episode 798: steps = 199, reward = 0, avg_plan_time = 0.03432511492632329, avg_dist = 0.021227063714327313
Episode 799: steps = 199, reward = 0, avg_plan_time = 0.032756776092574, avg_dist = 0.1635334289478218
Episode 800: steps = 199, reward = 0, avg_plan_time = 0.03128998544067144, avg_dist = 0.03307767903048388
Episode 801: steps = 199, reward = 0, avg_plan_time = 0.03134482833556831, avg_dist = 0.019285899012498536
Episode 802: steps = 14, reward = 100, avg_plan_time = 0.03305910862982273, avg_dist = 0.08718872148584356
Episode 803: steps = 199, reward = 0, avg_plan_time = 0.031929886769503354, avg_dist = 0.4004228519750144
Episode 804: steps = 20, reward = 100, avg_plan_time = 0.033101714171824004, avg_dist = 0.0776119124483643
Episode 805: steps = 21, reward = 100, avg_plan_time = 0.03738712248477069, avg_dist = 0.11562138111565368
Episode 806: steps = 199, reward = 0, avg_plan_time = 0.03338503264822066, avg_dist = 0.025619423164848693
Episode 807: steps = 199, reward = -100, avg_plan_time = 0.03407792707905173, avg_dist = 0.14359553904611957
Episode 808: steps = 19, reward = 100, avg_plan_time = 0.03349863002076745, avg_dist = 0.21505792827314077
Episode 809: steps = 199, reward = 0, avg_plan_time = 0.028259763708338142, avg_dist = 0.021662545434546456
Episode 810: steps = 38, reward = 100, avg_plan_time = 0.02759569329329026, avg_dist = 0.19354768414769724
Episode 811: steps = 20, reward = 100, avg_plan_time = 0.027208789650882994, avg_dist = 0.1765681084942963
Episode 812: steps = 18, reward = 100, avg_plan_time = 0.027384354291777862, avg_dist = 0.0876804846783766
Episode 813: steps = 15, reward = 100, avg_plan_time = 0.027310049044899642, avg_dist = 0.09988351858268417
Episode 814: steps = 119, reward = 100, avg_plan_time = 0.029219034127891064, avg_dist = 0.22521202368566742
Episode 815: steps = 19, reward = 100, avg_plan_time = 0.027814789675176144, avg_dist = 0.12380962183024884
Episode 816: steps = 199, reward = 0, avg_plan_time = 0.033154937354847785, avg_dist = 0.03436924349310607
Episode 817: steps = 21, reward = 100, avg_plan_time = 0.03608584514057094, avg_dist = 0.049641411527660655
Episode 818: steps = 199, reward = 0, avg_plan_time = 0.030344778588041663, avg_dist = 0.025489763908450955
Episode 819: steps = 199, reward = 0, avg_plan_time = 0.03398256938904524, avg_dist = 0.028152439650867556
Episode 820: steps = 199, reward = -300, avg_plan_time = 0.0316488378494978, avg_dist = 0.09688243544309538
Episode 821: steps = 199, reward = 0, avg_plan_time = 0.02984927600249648, avg_dist = 0.024050320725289513
Episode 822: steps = 199, reward = 0, avg_plan_time = 0.03440274252556264, avg_dist = 0.01616652934109896
Episode 823: steps = 199, reward = 0, avg_plan_time = 0.03491106401197612, avg_dist = 0.023833971449246146
Episode 824: steps = 199, reward = -100, avg_plan_time = 0.034347842214629054, avg_dist = 0.20069529620237908
Episode 825: steps = 199, reward = 0, avg_plan_time = 0.03444546298123896, avg_dist = 0.020352490552267056
Episode 826: steps = 199, reward = 0, avg_plan_time = 0.03351164616644382, avg_dist = 0.03737485881592597
Episode 827: steps = 21, reward = 100, avg_plan_time = 0.029068894938311794, avg_dist = 0.11384637287284698
Episode 828: steps = 199, reward = 0, avg_plan_time = 0.03371571121737361, avg_dist = 0.029340981509417642
Episode 829: steps = 14, reward = 100, avg_plan_time = 0.03299429553250472, avg_dist = 0.1071571317414149
Episode 830: steps = 199, reward = 0, avg_plan_time = 0.030689186342060568, avg_dist = 0.025972532440008512
Episode 831: steps = 17, reward = 100, avg_plan_time = 0.03041260803325309, avg_dist = 0.05914002919013886
Episode 832: steps = 22, reward = 100, avg_plan_time = 0.03627964028197786, avg_dist = 0.09147898666192743
Episode 833: steps = 199, reward = 0, avg_plan_time = 0.034107142500579356, avg_dist = 0.027377722929032594
Episode 834: steps = 199, reward = 0, avg_plan_time = 0.03275213913060725, avg_dist = 0.025977575848649678
Episode 835: steps = 17, reward = 100, avg_plan_time = 0.028267996489173837, avg_dist = 0.09992053147093558
Episode 836: steps = 18, reward = 100, avg_plan_time = 0.02737029906558363, avg_dist = 0.10165691218261298
Episode 837: steps = 199, reward = 0, avg_plan_time = 0.03210024495609105, avg_dist = 0.01624192561098846
Episode 838: steps = 199, reward = 0, avg_plan_time = 0.033615663396194574, avg_dist = 0.018075674934931788
Episode 839: steps = 15, reward = 100, avg_plan_time = 0.02850326697807759, avg_dist = 0.07766435983768684
Episode 840: steps = 199, reward = 0, avg_plan_time = 0.03210446904413402, avg_dist = 0.019902445144992537
Episode 841: steps = 199, reward = 0, avg_plan_time = 0.033407542780041696, avg_dist = 0.03217776169757884
Episode 842: steps = 199, reward = 0, avg_plan_time = 0.032093885419890285, avg_dist = 0.28626792160350856
Episode 843: steps = 199, reward = 0, avg_plan_time = 0.031802431512624026, avg_dist = 0.023775892459957673
Episode 844: steps = 26, reward = 100, avg_plan_time = 0.03297248351629133, avg_dist = 0.14664544502526725
Episode 845: steps = 23, reward = 100, avg_plan_time = 0.032495421512673296, avg_dist = 0.11991128042019084
Episode 846: steps = 199, reward = 0, avg_plan_time = 0.033937886832281945, avg_dist = 0.025953903520275077
Episode 847: steps = 199, reward = 0, avg_plan_time = 0.035000627897679805, avg_dist = 0.026672521374220763
Episode 848: steps = 199, reward = 0, avg_plan_time = 0.031905097952112556, avg_dist = 0.020380612964841453
Episode 849: steps = 17, reward = 100, avg_plan_time = 0.03535174630168411, avg_dist = 0.0792820603663336
Episode 850: steps = 199, reward = 0, avg_plan_time = 0.03251828552223742, avg_dist = 0.021120114190230445
Episode 851: steps = 20, reward = 100, avg_plan_time = 0.027676896502574284, avg_dist = 0.1360784175246413
Episode 852: steps = 22, reward = 100, avg_plan_time = 0.03213992520518925, avg_dist = 0.07655078979105258
Episode 853: steps = 199, reward = 0, avg_plan_time = 0.033000671062618496, avg_dist = 0.029770157925610285
Episode 854: steps = 18, reward = 100, avg_plan_time = 0.032448700482123775, avg_dist = 0.07760128469621538
Episode 855: steps = 32, reward = 100, avg_plan_time = 0.032374992232882614, avg_dist = 0.17985007104294198
Episode 856: steps = 18, reward = 100, avg_plan_time = 0.03731990674216496, avg_dist = 0.11105933705892734
Episode 857: steps = 17, reward = 100, avg_plan_time = 0.03393688270201286, avg_dist = 0.11126512929411228
Episode 858: steps = 80, reward = 100, avg_plan_time = 0.03541600777779096, avg_dist = 0.125516489218766
Episode 859: steps = 199, reward = 0, avg_plan_time = 0.03374633770436049, avg_dist = 0.02368146243385166
Episode 860: steps = 17, reward = 100, avg_plan_time = 0.03234447042147318, avg_dist = 0.07853149260972551
Episode 861: steps = 199, reward = 0, avg_plan_time = 0.03206333666108549, avg_dist = 0.02387900630505348
Episode 862: steps = 199, reward = 0, avg_plan_time = 0.02726795115508139, avg_dist = 0.019392687008930945
Episode 863: steps = 199, reward = 0, avg_plan_time = 0.027816115338355304, avg_dist = 0.018301360675597234
Episode 864: steps = 21, reward = 100, avg_plan_time = 0.027598410167477348, avg_dist = 0.07906142143888394
Episode 865: steps = 199, reward = 0, avg_plan_time = 0.035134879061952236, avg_dist = 0.02785130167069036
Episode 866: steps = 199, reward = 0, avg_plan_time = 0.03362736323848367, avg_dist = 0.021311809022488443
Episode 867: steps = 199, reward = 0, avg_plan_time = 0.03291445642709732, avg_dist = 0.023388540387649138
Episode 868: steps = 199, reward = 0, avg_plan_time = 0.0354482364282012, avg_dist = 0.024749857292760545
Episode 869: steps = 199, reward = 0, avg_plan_time = 0.03302494020201266, avg_dist = 0.02813903797527224
